300 33585
263 10 7.12
263 20 6.67
263 23 10.4
263 28 9.43
263 29 7.91
263 31 11.7
263 33 6.17
263 35 8.75
263 37 7.66
263 38 8.31
263 39 9.05
263 52 7.16
263 59 9.47
263 62 8.79
263 64 7.61
263 67 6.61
263 68 7.09
263 70 11.5
263 78 9.44
263 89 10.8
263 95 7.82
263 97 7.22
263 109 9.91
263 110 8.16
263 120 8.69
263 121 10.9
263 122 10.7
263 124 7.56
263 130 6.17
263 134 7.54
263 142 7.79
263 145 10.5
263 146 11.1
263 150 9.1
263 151 9.91
263 152 9.18
263 161 6.8
263 164 9.89
263 167 11
263 169 9.44
263 170 7.36
263 171 7.48
263 173 6.36
263 178 6.64
263 181 11.2
263 183 7.4
263 184 6.86
263 185 11.4
263 189 10.8
263 198 8.35
263 200 11.9
263 201 11.5
263 205 9.68
263 206 6.45
263 209 9.55
263 210 11.3
263 212 10.1
263 213 7.37
263 216 11.4
263 217 6.2
263 222 9
263 223 7.84
263 231 7.33
263 237 11.8
263 242 8.5
263 249 6.21
263 251 6.87
263 253 6.82
263 255 10.5
263 256 6.07
263 262 9.96
263 266 9.61
263 268 9.74
263 269 9.73
263 270 10.3
263 272 12
263 273 8.98
263 274 8.37
263 275 11.1
263 278 6.94
263 279 6.66
263 280 7.87
263 281 8.52
263 282 9.32
263 284 11.3
263 285 9.25
263 286 9.99
263 288 11.2
263 289 10.3
263 290 10.3
263 291 9.41
263 294 10.3
263 295 6.15
263 296 9.02
263 298 8.84
264 3 6.21
264 12 7.9
264 14 9.34
264 17 6.67
264 18 7.69
264 22 6.81
264 31 8.03
264 32 10.8
264 34 9.61
264 36 7.64
264 37 9.95
264 41 11.7
264 47 10.4
264 51 9.85
264 52 6.65
264 55 6.74
264 58 10.3
264 60 7.84
264 61 11.5
264 63 8.25
264 69 10.4
264 70 6
264 74 7.39
264 76 6.41
264 85 8.9
264 93 11.9
264 99 10.2
264 103 8.95
264 105 8.36
264 109 10.7
264 111 8.1
264 113 9.95
264 115 8.92
264 129 6.61
264 130 7.93
264 136 7.22
264 137 8.81
264 156 8.79
264 157 10.1
264 160 11.8
264 166 9.81
264 167 6.44
264 170 8.22
264 173 9.73
264 182 8.32
264 185 11.6
264 192 10.9
264 193 6.01
264 194 6.22
264 196 10.3
264 197 6.83
264 198 11.6
264 199 6.91
264 202 7.77
264 204 10.9
264 214 9.02
264 218 10
264 227 11.7
264 230 9.78
264 231 7.21
264 237 7.64
264 238 10.9
264 239 6.23
264 242 8.15
264 244 11.1
264 245 6.97
264 248 7.75
264 251 7.03
264 257 7.54
264 261 7.57
264 262 7.59
264 265 7.81
264 266 9.07
264 267 6.18
264 268 6.17
264 271 6.99
264 272 10.8
264 273 11.5
264 275 7.67
264 276 10.8
264 283 6.46
264 288 11.7
264 290 10.2
264 291 9.27
264 292 9.82
264 294 9.23
265 2 8.2
265 20 6.01
265 21 9.66
265 25 11.5
265 30 9.38
265 31 9.85
265 33 8.88
265 37 9.4
265 49 11.6
265 51 6.01
265 58 7.94
265 62 6.56
265 63 8.23
265 64 11.6
265 65 7.1
265 70 8.46
265 82 6.45
265 83 9.2
265 84 9.68
265 91 8.36
265 93 7.3
265 96 6.64
265 99 6.74
265 100 11.3
265 102 11.8
265 103 7.73
265 106 8.56
265 107 8.43
265 109 11
265 110 6.65
265 113 10.2
265 114 11.3
265 116 11.5
265 117 6.97
265 118 8.43
265 124 6.01
265 132 10.8
265 133 8.34
265 137 10.7
265 138 7.51
265 141 11.2
265 142 6.12
265 152 9.96
265 153 11.9
265 156 7.72
265 158 6.61
265 161 11.2
265 162 7.89
265 165 10.8
265 172 8.59
265 179 7.28
265 184 9.71
265 188 10.1
265 189 10.3
265 201 10.9
265 207 9.44
265 208 11
265 209 8.99
265 211 6.73
265 225 10.9
265 226 9.84
265 227 11.6
265 228 10.6
265 229 6.77
265 233 7.74
265 241 6.23
265 243 7.68
265 244 11.4
265 246 7.16
265 248 11
265 249 8.97
265 258 7.84
265 260 6.26
265 267 9.83
265 274 11.8
265 275 8.87
265 276 6.02
265 278 9.59
265 280 7.99
265 282 8.12
265 284 11.7
265 285 8.71
265 286 10.4
265 288 6.57
265 289 11.2
265 290 10.8
265 296 10.2
266 4 8.75
266 9 8.68
266 17 11.4
266 19 11.9
266 39 10.9
266 41 9.69
266 44 7.41
266 48 9.7
266 52 10.7
266 53 6.36
266 61 10.1
266 66 6.63
266 67 10
266 68 7.19
266 69 8.84
266 85 7.46
266 87 7.76
266 88 8.76
266 89 6.5
266 95 6.95
266 102 10
266 104 8.55
266 125 11.6
266 128 7.62
266 129 6.04
266 137 8.02
266 139 9.03
266 147 11.3
266 150 9.21
266 161 9.89
266 162 6.9
266 164 8.56
266 170 7.94
266 171 9.14
266 173 6.77
266 181 7.71
266 186 7.76
266 188 10.4
266 190 8.89
266 193 11.1
266 201 9.72
266 203 7.22
266 215 8.52
266 219 6.4
266 221 7.15
266 230 6.03
266 233 10.5
266 235 6.78
266 237 6.24
266 243 11.5
266 246 9.16
266 247 7.93
266 249 6.42
266 254 11
266 260 7.08
266 265 7.02
266 267 10.3
266 268 9.92
266 269 12
266 274 7.53
266 275 6.93
266 279 8.03
266 285 10.1
266 288 11.2
266 291 8.38
266 293 9.19
266 294 11.3
266 296 10.5
266 298 6.29
266 299 11.9
267 1 7.19
267 6 9.91
267 9 10.8
267 10 7.58
267 11 7.26
267 15 8.29
267 16 7.55
267 19 11.8
267 22 9.69
267 34 9.65
267 35 9.66
267 38 11.9
267 43 9.19
267 44 6.35
267 46 6.03
267 53 6.37
267 55 8.3
267 61 10.7
267 66 6.89
267 73 6.14
267 80 8.8
267 101 7.25
267 104 11.1
267 105 8.89
267 107 12
267 112 6.99
267 114 8.62
267 118 9.82
267 130 11.6
267 131 10.7
267 135 6.27
267 140 8.49
267 142 11
267 144 11.2
267 145 9.43
267 154 8.76
267 155 7.93
267 166 8.75
267 168 10.2
267 174 6.75
267 178 10.7
267 181 7.58
267 182 8.76
267 186 10.6
267 188 9.71
267 190 6.84
267 193 6.49
267 196 11.6
267 202 6.55
267 206 9.53
267 212 8.62
267 214 6.16
267 224 9.28
267 228 7.02
267 235 9.75
267 236 10.5
267 240 10.2
267 248 9.01
267 251 7.67
267 252 11.6
267 253 10.9
267 255 8.98
267 257 8.18
267 263 8.31
267 268 9.09
267 269 6.19
267 270 6.59
267 272 11.6
267 273 9.63
267 276 7.45
267 277 7.91
267 278 8
267 280 6.67
267 282 7.64
267 283 10.8
267 288 7.58
267 289 11.8
267 292 7.66
267 296 6.39
267 297 11.2
268 26 8.58
268 27 6.5
268 33 8.58
268 40 7.19
268 41 11.5
268 45 6.98
268 47 7.64
268 51 9.7
268 53 9.22
268 61 6.73
268 62 9.34
268 66 6.97
268 67 8.24
268 69 8.44
268 73 6.55
268 76 6.44
268 77 7.88
268 79 11.3
268 80 7.25
268 86 6.04
268 96 11.6
268 98 7.23
268 103 9.42
268 108 9.7
268 110 6.94
268 113 9.34
268 115 10.7
268 116 9.5
268 117 9.74
268 121 6.88
268 127 10.2
268 128 10.6
268 129 9.4
268 136 11.9
268 140 7.2
268 147 6.46
268 152 11.9
268 163 7.1
268 168 8.75
268 171 11.2
268 173 7.81
268 178 7.34
268 180 9.73
268 183 7.41
268 184 6.25
268 186 6.5
268 189 6.24
268 190 6.76
268 192 8.67
268 196 8.68
268 199 8.91
268 200 6.53
268 207 6.68
268 211 7.77
268 212 11.1
268 213 8.83
268 218 8.2
268 223 11.2
268 224 10.7
268 235 6.93
268 237 7.29
268 238 7.03
268 240 7.55
268 252 11.9
268 269 10.8
268 271 9.93
268 272 7.35
268 274 7.36
268 275 11.9
268 276 6.96
268 277 9.59
268 282 7.6
268 289 10.1
268 290 7.84
268 296 10
268 299 7.82
269 8 9.36
269 11 7.9
269 21 7.65
269 25 10.8
269 28 11.6
269 33 10
269 35 11.6
269 39 11.4
269 47 10.1
269 60 7.38
269 65 6.96
269 69 8.87
269 74 6.51
269 76 11.4
269 85 7.55
269 89 6.12
269 101 11.4
269 104 10.4
269 110 9.32
269 111 11.6
269 113 11.8
269 126 10.8
269 136 10.2
269 139 8.65
269 141 8.67
269 164 9.86
269 172 11.1
269 177 6.79
269 182 9.09
269 183 12
269 188 10.2
269 189 7.39
269 190 10.3
269 191 9.43
269 192 6.09
269 193 11
269 195 9.92
269 197 10.3
269 200 8.62
269 204 9.57
269 211 10.9
269 220 9.5
269 221 6.15
269 222 7.6
269 225 11.6
269 226 9.19
269 229 10.1
269 230 10.5
269 238 10.3
269 242 11.3
269 244 7.95
269 246 11.2
269 247 11
269 255 11
269 259 6.37
269 262 9.59
269 271 8.34
269 272 8.27
269 276 7.11
269 277 10.9
269 278 11.6
269 279 11.1
269 281 11.6
269 283 6.05
269 286 7.64
269 287 10.1
269 289 10.6
269 290 12
269 292 8.15
269 294 6.89
269 296 10.5
269 299 8.72
270 2 6.64
270 13 8.88
270 14 6.19
270 15 9.63
270 16 9.92
270 18 9.32
270 20 8.27
270 23 9.32
270 24 8.34
270 33 6.85
270 39 7.56
270 43 9.44
270 46 8.28
270 47 11.2
270 48 11.6
270 50 11.7
270 53 8.18
270 58 6.34
270 63 11.9
270 74 8.67
270 78 7
270 80 9.82
270 90 10.1
270 94 9.8
270 98 9.94
270 110 8.66
270 117 9.44
270 122 6.65
270 123 7.53
270 124 8.95
270 140 8.93
270 146 9.81
270 147 6.16
270 152 9.95
270 155 8.79
270 157 7.75
270 160 7.65
270 161 10.6
270 165 9.21
270 169 7.18
270 172 10.8
270 173 8.87
270 175 6.23
270 176 10.2
270 177 6.54
270 178 9.15
270 188 6.46
270 191 7.9
270 195 11.4
270 201 6.61
270 203 10.8
270 213 6.82
270 214 11.9
270 224 11.9
270 225 7.23
270 226 11.6
270 231 10.4
270 236 10.9
270 238 10.3
270 239 6.86
270 248 10.1
270 251 10.3
270 254 8.57
270 255 8.56
270 262 7
270 265 8.77
270 271 8.59
270 272 8.8
270 277 10.6
270 278 9.3
270 279 11.4
270 282 6.3
270 283 8.23
270 286 11
270 287 6.67
270 288 11.8
270 289 6.94
270 290 9.32
270 292 10.3
270 293 6.28
270 295 9.9
270 297 11.9
270 298 9.93
270 299 7.46
271 1 11.3
271 3 8.63
271 6 10.7
271 7 7.53
271 11 6.2
271 14 10.9
271 17 8.06
271 22 10.9
271 25 6.79
271 29 10.1
271 33 7.02
271 45 8.5
271 59 9.37
271 61 9.16
271 63 10.3
271 64 11.6
271 69 9.78
271 70 6.93
271 80 11.8
271 85 7.24
271 89 11.9
271 90 7.47
271 99 10.1
271 110 7.57
271 116 7.08
271 122 9.81
271 127 7.36
271 154 10.3
271 155 12
271 156 11
271 166 6.36
271 168 9.43
271 172 6.64
271 180 10.7
271 181 11
271 183 7.66
271 185 6.14
271 190 9.15
271 197 7.07
271 198 10.6
271 202 10.7
271 203 7.48
271 205 7.53
271 208 7.25
271 212 10.1
271 215 10.4
271 217 8.38
271 224 7.89
271 240 6.79
271 243 11.4
271 249 6.81
271 253 6.93
271 255 10.5
271 256 10.7
271 262 9.81
271 263 8.63
271 266 6.89
271 274 7.41
271 278 7.72
271 279 8.58
271 283 7.24
271 286 8.87
271 287 10.1
271 289 11.5
271 290 8.39
271 292 7.71
271 293 11.9
271 294 8.05
271 295 7.09
271 299 6.16
272 3 10.9
272 8 6.01
272 11 9.83
272 18 8.97
272 22 11.9
272 24 10
272 25 10.7
272 33 11.4
272 39 8.64
272 42 9.48
272 44 9.33
272 49 6.28
272 54 8.97
272 59 9.81
272 66 8.72
272 69 10.8
272 72 6.74
272 73 6.62
272 79 6.25
272 80 10
272 81 9.7
272 83 11.3
272 84 7.97
272 90 11.6
272 94 11
272 95 11
272 100 7.03
272 103 6.66
272 104 6.5
272 110 11.2
272 115 7.94
272 117 7.11
272 120 9.15
272 125 10.6
272 127 7.51
272 129 8.39
272 136 7.55
272 138 10.7
272 145 11.3
272 163 11.6
272 164 7.82
272 168 9.73
272 169 8.51
272 171 10.4
272 178 11.8
272 193 6.42
272 194 9.15
272 198 6.13
272 204 10.8
272 205 7.63
272 208 9.68
272 211 8.39
272 214 7.74
272 215 7.25
272 216 10.8
272 220 10.4
272 224 11
272 234 8.17
272 237 8.37
272 243 7.63
272 245 10.1
272 247 8.76
272 248 11.2
272 251 10.4
272 253 9.6
272 256 11.4
272 258 9.13
272 259 11.3
272 260 10.9
272 265 11.8
272 266 6.54
272 274 10.3
272 275 8.09
272 276 9.1
272 277 10.1
272 280 11.1
272 281 6.4
272 282 9.09
272 283 8.43
272 287 7.49
272 288 10.2
272 289 7.59
272 290 9.4
272 291 6.68
272 294 11.6
272 296 11.8
273 0 10.4
273 2 10.1
273 7 11.9
273 12 7.12
273 20 6.55
273 21 11.3
273 22 9.23
273 23 9.2
273 27 9.91
273 29 11.9
273 30 8.91
273 31 10.6
273 33 11.8
273 42 6.52
273 43 10.3
273 51 6.48
273 53 11.8
273 59 10.7
273 67 8.5
273 70 6.88
273 83 10.4
273 84 8.96
273 90 9.27
273 91 10.8
273 96 8.06
273 98 7.31
273 99 8.52
273 105 11.5
273 108 10.1
273 121 9.76
273 123 8.34
273 127 6.6
273 132 11.3
273 139 8.5
273 142 7.6
273 143 7.32
273 149 11.8
273 152 9.43
273 153 9.74
273 156 7.87
273 158 10.6
273 161 8.36
273 163 6.36
273 164 6.91
273 166 6.92
273 167 6.67
273 169 6.33
273 178 9.13
273 179 6.76
273 181 9.22
273 187 10.3
273 192 10.5
273 194 7.6
273 198 10.7
273 200 11.5
273 201 10.3
273 203 11.7
273 205 7.33
273 207 6.99
273 214 11
273 216 9.56
273 218 6.83
273 220 6.05
273 222 9.91
273 233 8.08
273 237 6.57
273 240 10.9
273 247 6.39
273 252 10.5
273 269 7.47
273 270 6.82
273 274 7.1
273 277 7.01
273 278 11.4
273 279 7.42
273 280 6.52
273 281 6.52
273 285 11.8
273 288 6.9
273 291 9.22
273 292 9.46
273 295 11.4
273 297 11.5
273 298 8.03
273 299 6.47
274 4 10.4
274 6 11.4
274 10 11.6
274 12 8.71
274 14 11.4
274 15 9.7
274 17 8.8
274 23 11.6
274 26 10.3
274 35 11.2
274 38 6.03
274 46 10.2
274 49 8.1
274 52 10
274 53 11
274 55 6.7
274 57 7.12
274 61 9.71
274 77 8
274 90 6.8
274 92 11.4
274 94 6.21
274 97 9.78
274 103 10
274 107 10.3
274 108 6.84
274 109 9.22
274 110 9.99
274 114 6.05
274 117 11.3
274 121 11.9
274 122 8.1
274 131 10.6
274 133 7.44
274 144 7.38
274 145 7.87
274 147 10
274 150 8.15
274 161 10.6
274 166 10.5
274 169 8
274 172 11.2
274 174 9.85
274 179 9.37
274 187 8.39
274 189 7.61
274 190 9.64
274 196 10.9
274 199 7.29
274 205 10.8
274 213 9.12
274 222 8.05
274 223 11.8
274 232 8.75
274 238 6.28
274 245 6.14
274 257 11.4
274 258 6.6
274 259 6.15
274 261 9.91
274 267 9.05
274 270 10.6
274 275 6.59
274 276 8.26
274 281 7.15
274 282 9.55
274 286 9.46
274 290 8.55
274 298 6.25
274 299 7.81
275 10 6.69
275 12 7.02
275 22 10.9
275 34 11.4
275 35 11.5
275 39 6.85
275 43 9.59
275 46 11.7
275 48 8.81
275 54 10.1
275 59 6.74
275 65 6.58
275 66 6.47
275 67 7.87
275 70 10.5
275 72 10.8
275 77 9.19
275 84 11.4
275 85 11.8
275 93 8.37
275 97 11.5
275 102 7.74
275 105 10.4
275 108 10.2
275 109 6.75
275 111 9.21
275 115 6.87
275 117 10.9
275 120 8.07
275 123 11.9
275 126 6.28
275 130 8.54
275 138 7.52
275 142 6.17
275 143 9.24
275 145 10.1
275 146 10.1
275 153 7.31
275 165 9.35
275 172 10.9
275 176 10.3
275 180 9.41
275 187 6.21
275 188 11
275 190 8.98
275 192 10.9
275 196 6.74
275 210 7.82
275 212 7.01
275 213 10.6
275 214 7.52
275 215 9.92
275 218 10.8
275 220 7.15
275 227 6.31
275 228 10.9
275 233 7.06
275 236 7.29
275 239 10.1
275 242 11.8
275 243 9.81
275 255 9.19
275 267 9.95
275 269 10.4
275 271 11.5
275 277 8.91
275 282 11.6
275 284 11.7
275 285 8
275 287 8.95
275 289 7.68
275 290 7.72
275 291 11
275 293 9.5
275 294 10.1
275 295 7.23
275 296 9.33
276 0 11.2
276 1 9.3
276 6 7.31
276 12 10.5
276 19 9.52
276 20 7.53
276 21 11.2
276 22 7.3
276 30 12
276 31 8.5
276 44 7.57
276 47 7.59
276 59 8.94
276 61 7.41
276 68 6.78
276 70 11.8
276 83 11.7
276 87 8.1
276 91 9.96
276 92 8.3
276 93 11
276 95 11.2
276 100 10.4
276 101 7.72
276 102 6.79
276 109 10.2
276 110 6.24
276 114 7.24
276 116 11.4
276 123 9.31
276 124 6.02
276 128 10.6
276 138 10.3
276 139 9.29
276 140 7.89
276 143 8.55
276 147 7.7
276 151 8.26
276 159 9.04
276 165 8.4
276 169 6.9
276 170 9.83
276 183 10.8
276 184 9.79
276 186 9.38
276 191 8.64
276 202 6.96
276 203 6.39
276 204 6.68
276 209 6.64
276 211 10
276 216 8.82
276 228 10.8
276 229 8.74
276 240 8.27
276 246 8.52
276 248 7.86
276 255 7.1
276 259 8.06
276 262 9.21
276 273 7.74
276 275 10.2
276 277 9.65
276 278 6.92
276 280 11.7
276 282 10.9
276 284 8.3
276 286 7.87
276 287 9.54
276 291 8.76
276 293 6.39
276 294 10.7
276 297 9.65
277 2 9.31
277 5 10.5
277 8 7.58
277 9 8.91
277 10 10.3
277 11 9.66
277 16 10.2
277 26 9.65
277 28 6.16
277 31 7.59
277 36 8.58
277 38 7.22
277 39 7.94
277 41 11.6
277 42 7.7
277 47 11.9
277 62 10.6
277 64 9.17
277 65 6.38
277 75 8.57
277 76 9.6
277 83 7.77
277 87 11.3
277 89 8.4
277 94 10.1
277 98 8.45
277 101 12
277 108 9.74
277 111 10.5
277 112 6.72
277 113 8.76
277 116 6.93
277 118 10.6
277 124 9.46
277 126 8.98
277 130 9.49
277 131 6.34
277 135 11.8
277 140 10.5
277 151 9.74
277 155 11.1
277 172 9.81
277 173 7.33
277 176 6.65
277 180 7.7
277 186 7.99
277 189 7.01
277 198 8.09
277 201 6.28
277 205 9.1
277 206 9.63
277 210 10.7
277 212 7.11
277 216 6.59
277 217 7.81
277 223 11.9
277 224 7.17
277 226 6.02
277 229 8.9
277 232 11.9
277 239 8.48
277 247 8.92
277 249 6.42
277 254 7.52
277 255 8.7
277 262 7.47
277 266 8.17
277 274 7.06
277 280 7.4
277 281 8.77
277 282 9.65
277 283 8.78
277 286 11.5
277 289 6.01
277 291 7.04
277 293 10.9
277 295 9.5
277 297 6.64
277 299 11.4
278 0 9.11
278 1 8.35
278 2 11
278 3 9.9
278 17 6.06
278 18 6.55
278 20 8.36
278 21 11.6
278 25 9.75
278 39 9.74
278 40 9.69
278 43 11
278 47 8.96
278 49 10.8
278 50 6.5
278 52 9.6
278 54 9.81
278 64 8.47
278 69 9.75
278 71 10
278 74 11.5
278 82 6.87
278 83 9.71
278 85 7.58
278 86 10.6
278 95 9.79
278 96 8.63
278 97 9.18
278 101 6.5
278 103 7.37
278 106 6.07
278 107 6.03
278 116 8.92
278 117 11.9
278 118 10.3
278 130 11.5
278 139 7.65
278 147 10.9
278 149 8.53
278 153 6.47
278 156 6.16
278 162 11.1
278 166 12
278 167 11.8
278 168 11
278 170 12
278 174 8.68
278 182 7.15
278 183 7.9
278 184 10.6
278 185 8.94
278 186 6.5
278 198 8.77
278 203 10.5
278 209 6.64
278 214 8.43
278 216 9.2
278 219 7.58
278 221 11.8
278 229 6.94
278 233 9.72
278 236 8.86
278 241 7.93
278 243 8.21
278 245 11.1
278 247 10.8
278 250 11.1
278 252 7.35
278 255 10.1
278 256 6.06
278 258 9.74
278 261 6.5
278 262 11.2
278 264 6.53
278 272 11.9
278 274 8.24
278 275 10.6
278 277 10.6
278 279 11.6
278 281 10.6
278 282 8.04
278 286 6.79
278 289 7.81
278 293 6.24
278 295 8.28
278 298 8.34
278 299 10.9
279 0 11.4
279 7 8.79
279 17 8.1
279 25 7.49
279 27 8.19
279 31 6.03
279 32 6.64
279 37 7.07
279 41 8.86
279 49 11.2
279 50 9.8
279 53 7.87
279 54 7.03
279 56 8.66
279 61 8.61
279 62 7.46
279 63 11
279 70 10.7
279 74 6.66
279 85 6.74
279 88 6.01
279 92 9.96
279 93 11.3
279 94 11.3
279 99 11.3
279 102 9.95
279 103 6.37
279 106 7.63
279 108 11.5
279 123 11.1
279 124 9.31
279 137 9.54
279 138 11.2
279 145 9.88
279 147 9.54
279 148 10.6
279 151 7.75
279 155 6.31
279 156 11.9
279 158 8.2
279 163 11.6
279 168 6.85
279 176 9.01
279 177 11
279 180 11.8
279 185 9.49
279 188 12
279 194 10.3
279 205 11.5
279 208 11.4
279 215 11
279 220 7.02
279 229 9.77
279 232 10.5
279 233 11.9
279 234 9.46
279 243 11.6
279 244 11.4
279 246 11.7
279 262 7.69
279 264 6.8
279 265 6.17
279 267 7.8
279 268 6.08
279 274 8.23
279 277 9.31
279 283 9.2
279 284 11.9
279 285 7.91
279 286 7.85
279 288 11.9
279 289 8.58
279 294 9.42
279 295 11.6
279 296 11.2
279 298 10.4
279 299 8.29
280 2 7.44
280 4 8.84
280 14 6.45
280 16 9.94
280 19 6.96
280 20 7.72
280 22 10
280 45 7.28
280 46 10.1
280 53 6.14
280 55 8.74
280 66 10.5
280 68 10.4
280 72 7.98
280 73 7.08
280 83 10.4
280 84 7.04
280 85 7.96
280 86 7.08
280 91 6.09
280 96 9.49
280 101 10.2
280 105 7.29
280 112 8.32
280 114 9.83
280 116 8.2
280 117 9.74
280 119 9.83
280 120 9.94
280 121 11.4
280 126 6.58
280 136 9.12
280 137 6.8
280 141 8.63
280 146 11
280 148 9.1
280 149 10.2
280 155 11.8
280 161 6.49
280 166 6.14
280 169 8.77
280 170 6.75
280 176 6.23
280 177 8.68
280 180 11.3
280 183 8.81
280 197 8.13
280 209 10.4
280 210 6.5
280 217 9.38
280 225 9.56
280 235 11.8
280 238 7.22
280 243 12
280 245 8.34
280 247 8.99
280 248 10.9
280 249 8.68
280 266 8.68
280 269 7.03
280 271 7.68
280 279 7.96
280 284 7.83
280 287 11.6
280 288 6.22
280 289 7.31
280 290 11.1
280 293 10.5
280 294 6.6
280 295 8.98
280 297 6.54
280 298 7.92
280 299 7.42
281 2 8.32
281 5 9.41
281 8 6.9
281 18 9.26
281 23 8.28
281 26 6.25
281 27 11.7
281 30 8.57
281 40 6.98
281 43 6.15
281 44 10.3
281 45 6.3
281 55 7.99
281 60 9.12
281 63 8
281 65 7.66
281 68 6.26
281 70 11.6
281 72 10.2
281 79 7.28
281 80 8.03
281 83 6.87
281 84 8.14
281 86 7.85
281 100 7.13
281 107 6.51
281 111 8.58
281 112 10.4
281 117 7.25
281 120 11.5
281 121 6.42
281 125 6.16
281 137 6.24
281 140 10.4
281 142 9.8
281 149 8.92
281 153 9.21
281 156 10.3
281 163 7.97
281 164 6.44
281 166 6.07
281 170 8.48
281 173 9.23
281 178 9.95
281 180 11.4
281 182 10.1
281 183 8.5
281 184 10.2
281 188 8.1
281 189 8.26
281 195 6.23
281 199 11.2
281 202 8.46
281 205 6.57
281 207 9.16
281 209 9.5
281 224 12
281 227 11.6
281 229 8.21
281 233 8.44
281 242 11.7
281 245 10.2
281 252 11.6
281 253 6.5
281 256 8.79
281 257 10.1
281 258 7.62
281 259 9.51
281 261 9.09
281 264 7.02
281 266 8.4
281 268 8.57
281 270 11.7
281 271 6.17
281 276 11.2
281 280 8.64
281 283 10.9
281 288 7.09
281 292 11.9
281 296 9.9
281 297 9.9
281 298 6.05
281 299 8.42
282 1 7.33
282 5 9.44
282 8 9.58
282 19 11.7
282 20 10.8
282 25 7.58
282 28 9.56
282 30 11.3
282 37 10.5
282 38 6.12
282 41 11.7
282 42 11.8
282 44 10.4
282 45 9.63
282 49 6.04
282 51 10.8
282 57 9.65
282 58 11.5
282 60 7.82
282 62 6.3
282 63 7.62
282 64 7.28
282 68 10.8
282 70 8.43
282 79 11.5
282 86 10.5
282 90 9.67
282 92 9.84
282 93 11
282 101 7.14
282 102 9.48
282 104 6.91
282 106 8.14
282 107 7.11
282 112 9.59
282 114 6.35
282 133 11.1
282 138 6.77
282 143 6.54
282 144 6.35
282 146 11.6
282 155 8.6
282 156 11
282 157 9.8
282 160 6.07
282 165 8.13
282 173 10.1
282 178 6.17
282 181 8.6
282 183 10.5
